,price,size_in_sqf,number_of_bath,number_of_bed,full_location,location_area,purpose_of_listing,type_of_listing,completion_status
741,5500000.0,1175.0,2,3,"Ibrahimpur, Dhaka",Ibrahimpur,For Sale,Apartment,Ready
742,6200000.0,910.0,3,3,"Tejkunipara, Tejgaon, Dhaka",Tejgaon,For Sale,Apartment,Ready
743,14000000.0,1650.0,3,3,"Sector 13, Uttara, Dhaka",Uttara,For Sale,Apartment,Under Construction
744,12500000.0,1550.0,3,3,"Block F, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
745,11200000.000000002,1600.0,3,3,"Baitul Aman Housing Society, Adabor, Dhaka",Adabor,For Sale,Apartment,Under Construction
746,6000000.0,1210.0,3,3,"Shadhinata Sharani, Uttar Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
747,32500000.0,12600.0,10,48,"East Badda, Badda, Dhaka",Badda,For Sale,Building,Ready
748,6500000.0,1070.0,3,3,"Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
749,4500000.0,752.0,2,2,"Sector 11, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
750,7200000.0,1207.0,3,3,"Nurer Chala, Badda, Dhaka",Badda,For Sale,Apartment,Ready
751,4500000.0,800.0,2,2,"Nurer Chala, Badda, Dhaka",Badda,For Sale,Apartment,Ready
752,4500000.0,800.0,2,3,"Nurer Chala, Badda, Dhaka",Badda,For Sale,Apartment,Ready
753,12800000.0,1382.0,3,3,"Wari, Sutrapur, Dhaka",Sutrapur,For Sale,Apartment,Ready
754,9300000.0,1600.0,3,3,"Baitul Aman Housing Society, Adabor, Dhaka",Adabor,For Sale,Apartment,Under Construction
755,9300000.0,1600.0,3,3,"Baitul Aman Housing Society, Adabor, Dhaka",Adabor,For Sale,Apartment,Under Construction
756,9300000.0,1600.0,3,3,"Baitul Aman Housing Society, Adabor, Dhaka",Adabor,For Sale,Apartment,Under Construction
757,7500000.0,1350.0,3,4,"Narinda, Sutrapur, Dhaka",Sutrapur,For Sale,Apartment,Ready
758,3500000.0,820.0,2,2,"Block F, Dhaka Uddan, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
759,3800000.0,932.0,3,2,"Kazibari, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
760,5500000.0,1050.0,2,3,"Noapara, Meradia, Khilgaon, Dhaka",Khilgaon,For Sale,Apartment,Ready
761,8500000.0,1200.0,3,3,"North Shahjahanpur, Dhaka",North Shahjahanpur,For Sale,Apartment,Ready
762,4500000.0,766.0,2,3,"Sector 12, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
763,11500000.0,1320.0,3,3,"Sector 6, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
764,6800000.0,1475.0,3,3,"Taltola, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
765,18000000.0,1745.0,3,4,"Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
766,15700000.0,2000.0,3,3,"Block F, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
767,6400000.0,1050.0,2,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Under Construction
768,6000000.0,1050.0,2,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Under Construction
769,6000000.0,1050.0,2,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Under Construction
770,5000000.0,830.0,2,2,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
771,6700000.0,1150.0,3,3,"Block L, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Ready
772,6600000.0,827.0,2,2,"Sector 5, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
773,9000000.0,1460.0,3,3,"Eastern Pallabi, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
774,35000000.0,3860.0,6,5,"Sector 3, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
775,8000000.0,1510.0,3,3,"Shantibag, Malibagh, Dhaka",Malibagh,For Sale,Apartment,Under Construction
776,13200000.0,1912.0,3,3,"Baitul Aman Housing Society, Adabor, Dhaka",Adabor,For Sale,Apartment,Under Construction
777,8500000.0,1110.0,2,3,"Narinda, Sutrapur, Dhaka",Sutrapur,For Sale,Apartment,Ready
778,5800000.0,1030.0,3,3,"Block C, Mansurabad Housing Society, Adabor, Dhaka",Adabor,For Sale,Apartment,Ready
779,6500000.0,1395.0,3,3,"Taltola, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
780,12000000.0,1650.0,3,3,"Block F, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
781,8800000.0,1420.0,3,3,"Shyamoli, Dhaka",Shyamoli,For Sale,Apartment,Ready
782,4200000.0,982.0,2,2,"Maniknagar, Dhaka",Maniknagar,For Sale,Apartment,Ready
783,32000000.0,2141.0,4,3,"Banani, Dhaka",Banani,For Sale,Apartment,Ready
784,5750000.0,950.0,2,2,"Shyamoli, Dhaka",Shyamoli,For Sale,Apartment,Ready
785,11500000.0,1525.0,3,3,"Sector 4, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
786,2780000.0,760.0,2,2,"Block A, Bank Colony, Savar, Dhaka",Savar,For Sale,Apartment,Ready
787,3150000.0,850.0,2,2,"Block A, Bank Colony, Savar, Dhaka",Savar,For Sale,Apartment,Ready
788,6000000.0,1700.0,4,4,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
789,15000000.0,1575.0,3,3,"Sector 7, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
790,5800000.0,1320.0,2,3,"Khilkhet, Dhaka",Khilkhet,For Sale,Apartment,Ready
791,5400000.0,700.0,2,2,"Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
792,5000000.0,1150.0,3,3,"Ranavola Road, Turag, Dhaka",Turag,For Sale,Apartment,Under Construction
793,5000000.0,1150.0,3,3,"Ranavola Road, Turag, Dhaka",Turag,For Sale,Apartment,Under Construction
794,5000000.0,1150.0,3,3,"Ranavola Road, Turag, Dhaka",Turag,For Sale,Apartment,Under Construction
795,12000000.0,1800.0,3,3,"Sector 6, Uttara, Dhaka",Uttara,For Sale,Duplex,Ready
796,13500000.0,1679.0,4,3,"Sector 6, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
797,10500000.0,1365.0,3,3,"Tejgaon, Dhaka",Tejgaon,For Sale,Apartment,Ready
798,7500000.0,1300.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
799,42000000.0,2570.0,3,3,"Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
800,9000000.0,1250.0,3,3,"Block J, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
801,9000000.0,1250.0,3,3,"Block J, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
802,6700000.0,1420.0,4,3,"Block A, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
803,6700000.0,1420.0,3,3,"Block A, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
804,6900000.0,1470.0,3,3,"Block A, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
805,6900000.0,1470.0,3,3,"Block A, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
806,6900000.0,1470.0,3,3,"Block A, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
807,6900000.0,1470.0,3,3,"Block A, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
808,12500000.0,1322.0,4,3,"Wari, Sutrapur, Dhaka",Sutrapur,For Sale,Duplex,Ready
809,4500000.0,766.0,2,3,"Sector 12, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
810,3500000.0,960.0,2,2,"Block F, Dhaka Uddan, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
811,9300000.0,1550.0,3,3,"Baitul Aman Housing Society, Adabor, Dhaka",Adabor,For Sale,Apartment,Ready
812,9130000.0,1320.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
813,5000000.0,998.0,2,2,"Maniknagar, Dhaka",Maniknagar,For Sale,Apartment,Under Construction
814,10500000.0,1480.0,2,3,"Sector 13, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
815,3000000.0,780.0,2,2,"Block A, Bank Colony, Savar, Dhaka",Savar,For Sale,Apartment,Ready
816,3150000.0,850.0,2,2,"Block A, Bank Colony, Savar, Dhaka",Savar,For Sale,Apartment,Ready
817,5000000.0,1150.0,2,3,"Ranavola Road, Turag, Dhaka",Turag,For Sale,Apartment,Under Construction
818,33000000.0,2600.0,4,4,"Block H, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
819,24500000.0,2334.0,3,4,"Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
820,4800000.0,1375.0,3,3,"Ashkona, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
821,5300000.0,1375.0,3,3,"Ashkona, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
822,9700000.0,1380.0,3,3,"Block D, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
823,5200000.0,950.0,2,2,"Block K, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Under Construction
824,4000000.0,1000.0,2,3,"Matuail, Demra, Dhaka",Demra,For Sale,Apartment,Ready
825,3150000.0,850.0,2,2,"Block A, Bank Colony, Savar, Dhaka",Savar,For Sale,Apartment,Ready
826,9435000.0,1265.0,3,3,"Kalabagan, Dhaka",Kalabagan,For Sale,Apartment,Ready
827,5000000.0,1150.0,2,3,"Ranavola Road, Turag, Dhaka",Turag,For Sale,Apartment,Under Construction
828,5000000.0,950.0,2,2,"Goran, Khilgaon, Dhaka",Khilgaon,For Sale,Apartment,Ready
829,3100000.0,600.0,2,2,"North Jatra Bari, Jatra Bari, Dhaka",Jatra Bari,For Sale,Apartment,Ready
830,8800000.0,1350.0,3,3,"Mohammadi Housing LTD., Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
831,7600000.0,1150.0,3,3,"Mohammadi Housing LTD., Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
832,6100000.0,1355.0,3,3,"Taltola, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
833,4400000.0,1065.0,3,3,"Taltola, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
834,4000000.0,1000.0,2,3,"Polashpur, East Doniya, Doniya, Shyampur, Dhaka",Shyampur,For Sale,Apartment,Ready
835,6500000.0,1273.0,3,3,"Kamarpara, Turag, Dhaka",Turag,For Sale,Apartment,Ready
836,32500000.0,7200.0,10,20,"Chairman Para, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Building,Ready
837,16500000.0,2257.0,3,3,"Sector 12, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
838,16800000.0,1698.0,3,3,"Banani, Dhaka",Banani,For Sale,Apartment,Ready
839,14700000.0,1445.0,2,3,"Eskaton, Dhaka",Eskaton,For Sale,Apartment,Ready
840,5600000.0,1175.0,2,3,"South Pirerbag, Pirerbag, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
841,21000000.0,2380.0,4,4,"Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
842,7000000.0,1463.0,3,3,"Jhilpar, Middle Pirerbag, Pirerbag, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
843,8600000.0,1276.0,3,3,"Section 1, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
844,11500000.0,1575.0,3,4,"Block D, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
845,3000000.0,750.0,2,2,"Rayer Bazaar, Hazaribag, Dhaka",Hazaribag,For Sale,Apartment,Ready
846,21000000.0,2370.0,3,3,"Road No 2, Sector 6, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
847,6700000.0,1420.0,3,3,"Block A, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
848,7000000.0,1250.0,3,3,"Sontek, Donia, Jatra Bari, Dhaka",Jatra Bari,For Sale,Apartment,Ready
849,13600000.000000002,1450.0,4,3,"Sector 3, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
850,7500000.0,1350.0,3,3,"Block B, Aftab Nagar, Dhaka",Aftab Nagar,For Sale,Apartment,Ready
851,4800000.0,935.0,2,2,"Block A, Section 10, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
852,33000000.0,2600.0,4,4,"Block H, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
853,4800000.0,1250.0,3,3,"Ashkona, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
854,4756000.0,1120.0,3,3,"Block C, Dhaka Uddan, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
855,4224000.0,980.0,3,3,"Block C, Dhaka Uddan, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
856,8000000.0,1485.0,4,3,"Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
857,5200000.0,850.0,2,2,"Sector 12, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
858,21000000.0,2380.0,5,4,"Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
859,21000000.0,2380.0,5,4,"Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
860,11000000.0,1500.0,4,3,"Block I, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
861,175000000.0,9140.0,8,5,"Dhanmondi, Dhaka",Dhanmondi,For Sale,Duplex,Ready
862,12500000.0,1177.0,2,3,"Baridhara DOHS, Dhaka",Baridhara DOHS,For Sale,Apartment,Ready
863,7030000.0,1265.0,3,3,"East Monipur, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
864,65000000.0,2800.0,5,4,"Baridhara, Dhaka",Baridhara,For Sale,Apartment,Ready
865,5200000.0,1200.0,3,3,"Block C, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
866,23500000.0,2300.0,4,4,"Tejgaon, Dhaka",Tejgaon,For Sale,Apartment,Ready
867,10000000.0,1520.0,4,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
868,10000000.0,1662.0,3,3,"Block F, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
869,6500000.0,1202.0,2,3,"Ashkona, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
870,4750000.0,1250.0,3,3,"Block A, Bank Colony, Savar, Dhaka",Savar,For Sale,Apartment,Ready
871,4300000.0,1150.0,2,3,"Block A, Bank Colony, Savar, Dhaka",Savar,For Sale,Apartment,Ready
872,10500000.0,1587.0,3,3,"Middle Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
873,7200000.0,1200.0,3,3,"Ashkona, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
874,41000000.0,2500.0,3,3,"Gulshan 1, Gulshan, Dhaka",Gulshan,For Sale,Apartment,Ready
875,10500000.0,1500.0,3,3,"Block C, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
876,8359999.999999999,1310.0,3,3,"Block D, Nobodoy Housing Society, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
877,11000000.0,1800.0,4,3,"Block J, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
878,11000000.0,1760.0,3,3,"Sector 11, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
879,4000000.0,600.0,2,2,"Tilpapara, Khilgaon, Dhaka",Khilgaon,For Sale,Apartment,Ready
880,5800000.0,1150.0,2,3,"Block J, Banasree, Dhaka",Banasree,For Sale,Apartment,Ready
881,13000000.0,1550.0,4,3,"Sector 3, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
882,4700000.0,1100.0,3,3,"Block D, Dhaka Uddan, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
883,3360000.0,860.0,2,2,"Block A, Bank Colony, Savar, Dhaka",Savar,For Sale,Apartment,Ready
884,3500000.0,850.0,2,2,"Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
885,2000000.0,425.0,1,2,"Manda, Mugdapara, Dhaka",Mugdapara,For Sale,Apartment,Ready
886,6500000.0,1200.0,2,3,"Shyamoli Housing, Shekhertek, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
887,26000000.0,2750.0,4,4,"Sector 3, Uttara, Dhaka",Uttara,For Sale,Duplex,Ready
888,4300000.0,1150.0,2,3,"Block A, Bank Colony, Savar, Dhaka",Savar,For Sale,Apartment,Ready
889,21000000.0,2370.0,3,3,"Road No 2, Sector 6, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
890,7500000.0,1220.0,3,3,"Avenue 3, Block A, Section 11, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
891,5000000.0,1150.0,3,3,"Khilkhet, Dhaka",Khilkhet,For Sale,Apartment,Ready
892,8500000.0,1200.0,3,3,"Block D, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
893,7200000.0,1200.0,3,3,"Ashkona, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
894,12500000.0,1480.0,3,3,"Block E, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
895,23000000.0,2645.0,4,4,"Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
896,9500000.0,1670.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
897,9000000.0,1100.0,2,3,"West Nakhalpara, Tejgaon, Dhaka",Tejgaon,For Sale,Apartment,Ready
898,5500000.0,1131.0,3,3,"Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
899,7200000.0,1350.0,2,3,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
900,4300000.0,850.0,2,2,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
901,7200000.0,1350.0,3,3,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
902,6000000.0,1120.0,3,3,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
903,6160000.0,1200.0,3,3,"Nurer Chala, Badda, Dhaka",Badda,For Sale,Apartment,Ready
904,51700000.0,3100.0,3,3,"Road No 12, Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
905,50599999.99999999,3030.0,3,3,"Road No 12, Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
906,49000000.0,2929.0,3,3,"Road No 12, Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
907,51600000.0,3096.0,3,3,"Road No 12, Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
908,52500000.0,3151.0,4,3,"Road No 12, Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
909,51700000.0,3100.0,4,3,"Road No 12, Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
910,50599999.99999999,3030.0,3,3,"Road No 12, Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
911,59000000.0,2929.0,3,3,"Road No 12, Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
912,51600000.0,3096.0,3,3,"Road No 12, Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
913,51100000.0,2984.0,3,3,"Road No 12, Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
914,12000000.0,2000.0,3,3,"Paribagh, Dhaka",Paribagh,For Sale,Apartment,Ready
915,25000000.0,2301.0,3,3,"Banani, Dhaka",Banani,For Sale,Apartment,Ready
916,5000000.0,1220.0,2,3,"West Shewrapara, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
917,17800000.0,2100.0,3,3,"Block D, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
918,5000000.0,960.0,2,2,"Mugdapara, Dhaka",Mugdapara,For Sale,Apartment,Ready
919,25000000.0,2091.0,3,3,"Gulshan 2, Gulshan, Dhaka",Gulshan,For Sale,Apartment,Ready
920,11600000.0,1550.0,3,3,"Block F, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Under Construction
921,6000000.0,1330.0,2,3,"Khilkhet, Dhaka",Khilkhet,For Sale,Apartment,Ready
922,7500000.0,1220.0,3,3,"Avenue 3, Block A, Section 11, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
923,8000000.0,1600.0,3,3,"Priyanka City, Sector 12, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
924,5200000.0,1200.0,3,3,"Block C, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
925,45000000.0,3011.0,3,4,"Gulshan 2, Gulshan, Dhaka",Gulshan,For Sale,Apartment,Ready
926,6200000.0,1370.0,3,3,"South Mollartek, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
927,6000000.0,1370.0,3,3,"South Mollartek, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
928,6600000.0,1370.0,3,3,"South Mollartek, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
929,5000000.0,1220.0,2,3,"West Shewrapara, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
930,5200000.0,775.0,2,2,"Mohakhali, Dhaka",Mohakhali,For Sale,Apartment,Ready
931,9100000.0,1700.0,4,3,"Sector 12, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
932,4300000.0,1095.0,2,3,"Mashjid Road, Mia Para, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
933,5000000.0,1220.0,2,3,"West Shewrapara, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
934,9300000.0,1750.0,4,4,"Mohammadi Housing LTD., Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
935,13500000.0,1605.0,3,3,"Block C, Section 2, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
936,6000000.0,1050.0,2,3,"Middle Pirerbag, Pirerbag, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
937,7500000.0,1095.0,2,2,"Sector 6, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
938,8500000.0,1750.0,3,3,"Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
939,9900000.0,1500.0,3,3,"Purana Paltan, Motijheel, Dhaka",Motijheel,For Sale,Apartment,Ready
940,6700000.0,1148.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
941,17000000.0,1872.0,4,4,"Block D, Section 15, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
942,19000000.0,2277.0,3,3,"Avenue 1, Mirpur DOHS, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
943,6750000.0,1250.0,2,3,"Kadamtala, Bashabo, Dhaka",Bashabo,For Sale,Apartment,Ready
944,6250000.0,1250.0,2,3,"Kadamtala, Bashabo, Dhaka",Bashabo,For Sale,Apartment,Under Construction
945,6750000.0,1250.0,2,3,"Kadamtala, Bashabo, Dhaka",Bashabo,For Sale,Apartment,Under Construction
946,8300000.0,1300.0,3,3,"PC Culture Housing, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
947,2780000.0,760.0,2,2,"Block A, Bank Colony, Savar, Dhaka",Savar,For Sale,Apartment,Under Construction
948,6936000.0,1280.0,3,3,"Hazi Camp Road, Ashkona, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
949,25000000.0,2016.0,4,3,"Tejgaon, Dhaka",Tejgaon,For Sale,Apartment,Ready
950,4224000.0,980.0,3,3,"Block C, Dhaka Uddan, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
951,5200000.0,950.0,2,3,"Maghbazar, Dhaka",Maghbazar,For Sale,Apartment,Ready
952,40000000.0,1775.0,4,3,"Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
953,12500000.0,1480.0,3,3,"Block E, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
954,4300000.0,850.0,2,2,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
955,4900000.0,865.0,2,2,"Sabujbag, South Bashabo, Bashabo, Dhaka",Bashabo,For Sale,Apartment,Ready
956,4700000.0,840.0,2,2,"Mohammadi Housing LTD., Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
957,6600000.0,1054.0,3,3,"South Mollartek, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
958,6000000.0,1050.0,2,2,"Sector 1, Block D, Aftab Nagar, Dhaka",Aftab Nagar,For Sale,Apartment,Ready
959,5600000.0,1150.0,2,3,"Middle Paikpara, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
960,7500000.0,1500.0,3,3,"Middle Paikpara, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
961,5500000.0,1050.0,2,3,"Middle Pirerbag, Pirerbag, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
962,11500000.0,2400.0,5,6,"Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
963,17000000.0,1810.0,3,3,"Shyamoli, Dhaka",Shyamoli,For Sale,Apartment,Ready
964,21200000.0,1760.0,3,3,"Sector 5, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
965,20000000.0,2440.0,3,3,"Block D, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
966,6000000.0,1015.0,2,2,"Block D, Section 15, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
967,7000000.0,1274.0,3,3,"Mugdapara, Dhaka",Mugdapara,For Sale,Apartment,Ready
968,36000000.0,2200.0,3,3,"Gulshan 2, Gulshan, Dhaka",Gulshan,For Sale,Apartment,Ready
969,7000000.0,1620.0,3,3,"Bank Town, Savar, Dhaka",Savar,For Sale,Apartment,Ready
970,22000000.0,2370.0,3,3,"Road No 2, Sector 6, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
